,temperature,split,temperature_feature
31,13.182083333333358,0,7.3516666666666906 6.362916666666696 3.591666666666685 5.983750000000022 11.92958333333336 8.533333333333358 6.0683333333333564 12.190833333333352 11.993333333333359 12.204479166666692 10.260520833333358 10.244166666666693 7.940208333333355 5.640833333333359 7.557916666666678 11.835000000000027 12.535000000000027 11.157500000000022 11.657500000000022 15.635833333333354
32,7.567083333333355,0,6.362916666666696 3.591666666666685 5.983750000000022 11.92958333333336 8.533333333333358 6.0683333333333564 12.190833333333352 11.993333333333359 12.204479166666692 10.260520833333358 10.244166666666693 7.940208333333355 5.640833333333359 7.557916666666678 11.835000000000027 12.535000000000027 11.157500000000022 11.657500000000022 15.635833333333354 13.182083333333358
33,4.869166666666691,0,3.591666666666685 5.983750000000022 11.92958333333336 8.533333333333358 6.0683333333333564 12.190833333333352 11.993333333333359 12.204479166666692 10.260520833333358 10.244166666666693 7.940208333333355 5.640833333333359 7.557916666666678 11.835000000000027 12.535000000000027 11.157500000000022 11.657500000000022 15.635833333333354 13.182083333333358 7.567083333333355
34,4.706458333333356,0,5.983750000000022 11.92958333333336 8.533333333333358 6.0683333333333564 12.190833333333352 11.993333333333359 12.204479166666692 10.260520833333358 10.244166666666693 7.940208333333355 5.640833333333359 7.557916666666678 11.835000000000027 12.535000000000027 11.157500000000022 11.657500000000022 15.635833333333354 13.182083333333358 7.567083333333355 4.869166666666691
35,3.5639583333333533,0,11.92958333333336 8.533333333333358 6.0683333333333564 12.190833333333352 11.993333333333359 12.204479166666692 10.260520833333358 10.244166666666693 7.940208333333355 5.640833333333359 7.557916666666678 11.835000000000027 12.535000000000027 11.157500000000022 11.657500000000022 15.635833333333354 13.182083333333358 7.567083333333355 4.869166666666691 4.706458333333356
36,1.6039583333333525,0,8.533333333333358 6.0683333333333564 12.190833333333352 11.993333333333359 12.204479166666692 10.260520833333358 10.244166666666693 7.940208333333355 5.640833333333359 7.557916666666678 11.835000000000027 12.535000000000027 11.157500000000022 11.657500000000022 15.635833333333354 13.182083333333358 7.567083333333355 4.869166666666691 4.706458333333356 3.5639583333333533
37,-1.0312499999999762,0,6.0683333333333564 12.190833333333352 11.993333333333359 12.204479166666692 10.260520833333358 10.244166666666693 7.940208333333355 5.640833333333359 7.557916666666678 11.835000000000027 12.535000000000027 11.157500000000022 11.657500000000022 15.635833333333354 13.182083333333358 7.567083333333355 4.869166666666691 4.706458333333356 3.5639583333333533 1.6039583333333525
38,-1.822083333333315,0,12.190833333333352 11.993333333333359 12.204479166666692 10.260520833333358 10.244166666666693 7.940208333333355 5.640833333333359 7.557916666666678 11.835000000000027 12.535000000000027 11.157500000000022 11.657500000000022 15.635833333333354 13.182083333333358 7.567083333333355 4.869166666666691 4.706458333333356 3.5639583333333533 1.6039583333333525 -1.0312499999999762
39,0.7612500000000276,0,11.993333333333359 12.204479166666692 10.260520833333358 10.244166666666693 7.940208333333355 5.640833333333359 7.557916666666678 11.835000000000027 12.535000000000027 11.157500000000022 11.657500000000022 15.635833333333354 13.182083333333358 7.567083333333355 4.869166666666691 4.706458333333356 3.5639583333333533 1.6039583333333525 -1.0312499999999762 -1.822083333333315
40,0.08291666666668836,0,12.204479166666692 10.260520833333358 10.244166666666693 7.940208333333355 5.640833333333359 7.557916666666678 11.835000000000027 12.535000000000027 11.157500000000022 11.657500000000022 15.635833333333354 13.182083333333358 7.567083333333355 4.869166666666691 4.706458333333356 3.5639583333333533 1.6039583333333525 -1.0312499999999762 -1.822083333333315 0.7612500000000276
41,2.7775000000000247,0,10.260520833333358 10.244166666666693 7.940208333333355 5.640833333333359 7.557916666666678 11.835000000000027 12.535000000000027 11.157500000000022 11.657500000000022 15.635833333333354 13.182083333333358 7.567083333333355 4.869166666666691 4.706458333333356 3.5639583333333533 1.6039583333333525 -1.0312499999999762 -1.822083333333315 0.7612500000000276 0.08291666666668836
42,2.425208333333354,0,10.244166666666693 7.940208333333355 5.640833333333359 7.557916666666678 11.835000000000027 12.535000000000027 11.157500000000022 11.657500000000022 15.635833333333354 13.182083333333358 7.567083333333355 4.869166666666691 4.706458333333356 3.5639583333333533 1.6039583333333525 -1.0312499999999762 -1.822083333333315 0.7612500000000276 0.08291666666668836 2.7775000000000247
43,5.637916666666686,0,7.940208333333355 5.640833333333359 7.557916666666678 11.835000000000027 12.535000000000027 11.157500000000022 11.657500000000022 15.635833333333354 13.182083333333358 7.567083333333355 4.869166666666691 4.706458333333356 3.5639583333333533 1.6039583333333525 -1.0312499999999762 -1.822083333333315 0.7612500000000276 0.08291666666668836 2.7775000000000247 2.425208333333354
44,8.460416666666688,0,5.640833333333359 7.557916666666678 11.835000000000027 12.535000000000027 11.157500000000022 11.657500000000022 15.635833333333354 13.182083333333358 7.567083333333355 4.869166666666691 4.706458333333356 3.5639583333333533 1.6039583333333525 -1.0312499999999762 -1.822083333333315 0.7612500000000276 0.08291666666668836 2.7775000000000247 2.425208333333354 5.637916666666686
45,0.38083333333335406,0,7.557916666666678 11.835000000000027 12.535000000000027 11.157500000000022 11.657500000000022 15.635833333333354 13.182083333333358 7.567083333333355 4.869166666666691 4.706458333333356 3.5639583333333533 1.6039583333333525 -1.0312499999999762 -1.822083333333315 0.7612500000000276 0.08291666666668836 2.7775000000000247 2.425208333333354 5.637916666666686 8.460416666666688
46,0.13604166666668505,0,11.835000000000027 12.535000000000027 11.157500000000022 11.657500000000022 15.635833333333354 13.182083333333358 7.567083333333355 4.869166666666691 4.706458333333356 3.5639583333333533 1.6039583333333525 -1.0312499999999762 -1.822083333333315 0.7612500000000276 0.08291666666668836 2.7775000000000247 2.425208333333354 5.637916666666686 8.460416666666688 0.38083333333335406
47,0.5187500000000161,0,12.535000000000027 11.157500000000022 11.657500000000022 15.635833333333354 13.182083333333358 7.567083333333355 4.869166666666691 4.706458333333356 3.5639583333333533 1.6039583333333525 -1.0312499999999762 -1.822083333333315 0.7612500000000276 0.08291666666668836 2.7775000000000247 2.425208333333354 5.637916666666686 8.460416666666688 0.38083333333335406 0.13604166666668505
48,-0.42270833333331126,0,11.157500000000022 11.657500000000022 15.635833333333354 13.182083333333358 7.567083333333355 4.869166666666691 4.706458333333356 3.5639583333333533 1.6039583333333525 -1.0312499999999762 -1.822083333333315 0.7612500000000276 0.08291666666668836 2.7775000000000247 2.425208333333354 5.637916666666686 8.460416666666688 0.38083333333335406 0.13604166666668505 0.5187500000000161
49,-2.0916666666666424,0,11.657500000000022 15.635833333333354 13.182083333333358 7.567083333333355 4.869166666666691 4.706458333333356 3.5639583333333533 1.6039583333333525 -1.0312499999999762 -1.822083333333315 0.7612500000000276 0.08291666666668836 2.7775000000000247 2.425208333333354 5.637916666666686 8.460416666666688 0.38083333333335406 0.13604166666668505 0.5187500000000161 -0.42270833333331126
50,-0.5308333333333053,0,15.635833333333354 13.182083333333358 7.567083333333355 4.869166666666691 4.706458333333356 3.5639583333333533 1.6039583333333525 -1.0312499999999762 -1.822083333333315 0.7612500000000276 0.08291666666668836 2.7775000000000247 2.425208333333354 5.637916666666686 8.460416666666688 0.38083333333335406 0.13604166666668505 0.5187500000000161 -0.42270833333331126 -2.0916666666666424
51,-0.15624999999997394,0,13.182083333333358 7.567083333333355 4.869166666666691 4.706458333333356 3.5639583333333533 1.6039583333333525 -1.0312499999999762 -1.822083333333315 0.7612500000000276 0.08291666666668836 2.7775000000000247 2.425208333333354 5.637916666666686 8.460416666666688 0.38083333333335406 0.13604166666668505 0.5187500000000161 -0.42270833333331126 -2.0916666666666424 -0.5308333333333053
52,2.7150000000000247,0,7.567083333333355 4.869166666666691 4.706458333333356 3.5639583333333533 1.6039583333333525 -1.0312499999999762 -1.822083333333315 0.7612500000000276 0.08291666666668836 2.7775000000000247 2.425208333333354 5.637916666666686 8.460416666666688 0.38083333333335406 0.13604166666668505 0.5187500000000161 -0.42270833333331126 -2.0916666666666424 -0.5308333333333053 -0.15624999999997394
53,3.444166666666687,0,4.869166666666691 4.706458333333356 3.5639583333333533 1.6039583333333525 -1.0312499999999762 -1.822083333333315 0.7612500000000276 0.08291666666668836 2.7775000000000247 2.425208333333354 5.637916666666686 8.460416666666688 0.38083333333335406 0.13604166666668505 0.5187500000000161 -0.42270833333331126 -2.0916666666666424 -0.5308333333333053 -0.15624999999997394 2.7150000000000247
54,6.87375000000002,0,4.706458333333356 3.5639583333333533 1.6039583333333525 -1.0312499999999762 -1.822083333333315 0.7612500000000276 0.08291666666668836 2.7775000000000247 2.425208333333354 5.637916666666686 8.460416666666688 0.38083333333335406 0.13604166666668505 0.5187500000000161 -0.42270833333331126 -2.0916666666666424 -0.5308333333333053 -0.15624999999997394 2.7150000000000247 3.444166666666687
55,3.522083333333358,0,3.5639583333333533 1.6039583333333525 -1.0312499999999762 -1.822083333333315 0.7612500000000276 0.08291666666668836 2.7775000000000247 2.425208333333354 5.637916666666686 8.460416666666688 0.38083333333335406 0.13604166666668505 0.5187500000000161 -0.42270833333331126 -2.0916666666666424 -0.5308333333333053 -0.15624999999997394 2.7150000000000247 3.444166666666687 6.87375000000002
56,-2.9910416666666415,0,1.6039583333333525 -1.0312499999999762 -1.822083333333315 0.7612500000000276 0.08291666666668836 2.7775000000000247 2.425208333333354 5.637916666666686 8.460416666666688 0.38083333333335406 0.13604166666668505 0.5187500000000161 -0.42270833333331126 -2.0916666666666424 -0.5308333333333053 -0.15624999999997394 2.7150000000000247 3.444166666666687 6.87375000000002 3.522083333333358
57,-3.918333333333308,0,-1.0312499999999762 -1.822083333333315 0.7612500000000276 0.08291666666668836 2.7775000000000247 2.425208333333354 5.637916666666686 8.460416666666688 0.38083333333335406 0.13604166666668505 0.5187500000000161 -0.42270833333331126 -2.0916666666666424 -0.5308333333333053 -0.15624999999997394 2.7150000000000247 3.444166666666687 6.87375000000002 3.522083333333358 -2.9910416666666415
58,-4.819999999999983,0,-1.822083333333315 0.7612500000000276 0.08291666666668836 2.7775000000000247 2.425208333333354 5.637916666666686 8.460416666666688 0.38083333333335406 0.13604166666668505 0.5187500000000161 -0.42270833333331126 -2.0916666666666424 -0.5308333333333053 -0.15624999999997394 2.7150000000000247 3.444166666666687 6.87375000000002 3.522083333333358 -2.9910416666666415 -3.918333333333308
59,-3.00041666666664,0,0.7612500000000276 0.08291666666668836 2.7775000000000247 2.425208333333354 5.637916666666686 8.460416666666688 0.38083333333335406 0.13604166666668505 0.5187500000000161 -0.42270833333331126 -2.0916666666666424 -0.5308333333333053 -0.15624999999997394 2.7150000000000247 3.444166666666687 6.87375000000002 3.522083333333358 -2.9910416666666415 -3.918333333333308 -4.819999999999983
60,-3.804166666666655,0,0.08291666666668836 2.7775000000000247 2.425208333333354 5.637916666666686 8.460416666666688 0.38083333333335406 0.13604166666668505 0.5187500000000161 -0.42270833333331126 -2.0916666666666424 -0.5308333333333053 -0.15624999999997394 2.7150000000000247 3.444166666666687 6.87375000000002 3.522083333333358 -2.9910416666666415 -3.918333333333308 -4.819999999999983 -3.00041666666664
61,-11.069999999999979,0,2.7775000000000247 2.425208333333354 5.637916666666686 8.460416666666688 0.38083333333335406 0.13604166666668505 0.5187500000000161 -0.42270833333331126 -2.0916666666666424 -0.5308333333333053 -0.15624999999997394 2.7150000000000247 3.444166666666687 6.87375000000002 3.522083333333358 -2.9910416666666415 -3.918333333333308 -4.819999999999983 -3.00041666666664 -3.804166666666655
62,-11.354374999999981,0,2.425208333333354 5.637916666666686 8.460416666666688 0.38083333333335406 0.13604166666668505 0.5187500000000161 -0.42270833333331126 -2.0916666666666424 -0.5308333333333053 -0.15624999999997394 2.7150000000000247 3.444166666666687 6.87375000000002 3.522083333333358 -2.9910416666666415 -3.918333333333308 -4.819999999999983 -3.00041666666664 -3.804166666666655 -11.069999999999979
63,0.8570833333333544,0,5.637916666666686 8.460416666666688 0.38083333333335406 0.13604166666668505 0.5187500000000161 -0.42270833333331126 -2.0916666666666424 -0.5308333333333053 -0.15624999999997394 2.7150000000000247 3.444166666666687 6.87375000000002 3.522083333333358 -2.9910416666666415 -3.918333333333308 -4.819999999999983 -3.00041666666664 -3.804166666666655 -11.069999999999979 -11.354374999999981
64,4.65312500000002,0,8.460416666666688 0.38083333333335406 0.13604166666668505 0.5187500000000161 -0.42270833333331126 -2.0916666666666424 -0.5308333333333053 -0.15624999999997394 2.7150000000000247 3.444166666666687 6.87375000000002 3.522083333333358 -2.9910416666666415 -3.918333333333308 -4.819999999999983 -3.00041666666664 -3.804166666666655 -11.069999999999979 -11.354374999999981 0.8570833333333544
65,5.7268750000000255,0,0.38083333333335406 0.13604166666668505 0.5187500000000161 -0.42270833333331126 -2.0916666666666424 -0.5308333333333053 -0.15624999999997394 2.7150000000000247 3.444166666666687 6.87375000000002 3.522083333333358 -2.9910416666666415 -3.918333333333308 -4.819999999999983 -3.00041666666664 -3.804166666666655 -11.069999999999979 -11.354374999999981 0.8570833333333544 4.65312500000002
66,4.950416666666693,0,0.13604166666668505 0.5187500000000161 -0.42270833333331126 -2.0916666666666424 -0.5308333333333053 -0.15624999999997394 2.7150000000000247 3.444166666666687 6.87375000000002 3.522083333333358 -2.9910416666666415 -3.918333333333308 -4.819999999999983 -3.00041666666664 -3.804166666666655 -11.069999999999979 -11.354374999999981 0.8570833333333544 4.65312500000002 5.7268750000000255
67,-2.4687499999999787,0,0.5187500000000161 -0.42270833333331126 -2.0916666666666424 -0.5308333333333053 -0.15624999999997394 2.7150000000000247 3.444166666666687 6.87375000000002 3.522083333333358 -2.9910416666666415 -3.918333333333308 -4.819999999999983 -3.00041666666664 -3.804166666666655 -11.069999999999979 -11.354374999999981 0.8570833333333544 4.65312500000002 5.7268750000000255 4.950416666666693
68,-0.6929166666666428,0,-0.42270833333331126 -2.0916666666666424 -0.5308333333333053 -0.15624999999997394 2.7150000000000247 3.444166666666687 6.87375000000002 3.522083333333358 -2.9910416666666415 -3.918333333333308 -4.819999999999983 -3.00041666666664 -3.804166666666655 -11.069999999999979 -11.354374999999981 0.8570833333333544 4.65312500000002 5.7268750000000255 4.950416666666693 -2.4687499999999787
69,0.921666666666693,0,-2.0916666666666424 -0.5308333333333053 -0.15624999999997394 2.7150000000000247 3.444166666666687 6.87375000000002 3.522083333333358 -2.9910416666666415 -3.918333333333308 -4.819999999999983 -3.00041666666664 -3.804166666666655 -11.069999999999979 -11.354374999999981 0.8570833333333544 4.65312500000002 5.7268750000000255 4.950416666666693 -2.4687499999999787 -0.6929166666666428
70,-0.15416666666664489,0,-0.5308333333333053 -0.15624999999997394 2.7150000000000247 3.444166666666687 6.87375000000002 3.522083333333358 -2.9910416666666415 -3.918333333333308 -4.819999999999983 -3.00041666666664 -3.804166666666655 -11.069999999999979 -11.354374999999981 0.8570833333333544 4.65312500000002 5.7268750000000255 4.950416666666693 -2.4687499999999787 -0.6929166666666428 0.921666666666693
71,-1.2970833333333047,0,-0.15624999999997394 2.7150000000000247 3.444166666666687 6.87375000000002 3.522083333333358 -2.9910416666666415 -3.918333333333308 -4.819999999999983 -3.00041666666664 -3.804166666666655 -11.069999999999979 -11.354374999999981 0.8570833333333544 4.65312500000002 5.7268750000000255 4.950416666666693 -2.4687499999999787 -0.6929166666666428 0.921666666666693 -0.15416666666664489
72,-3.6124999999999736,0,2.7150000000000247 3.444166666666687 6.87375000000002 3.522083333333358 -2.9910416666666415 -3.918333333333308 -4.819999999999983 -3.00041666666664 -3.804166666666655 -11.069999999999979 -11.354374999999981 0.8570833333333544 4.65312500000002 5.7268750000000255 4.950416666666693 -2.4687499999999787 -0.6929166666666428 0.921666666666693 -0.15416666666664489 -1.2970833333333047
73,-7.566666666666642,0,3.444166666666687 6.87375000000002 3.522083333333358 -2.9910416666666415 -3.918333333333308 -4.819999999999983 -3.00041666666664 -3.804166666666655 -11.069999999999979 -11.354374999999981 0.8570833333333544 4.65312500000002 5.7268750000000255 4.950416666666693 -2.4687499999999787 -0.6929166666666428 0.921666666666693 -0.15416666666664489 -1.2970833333333047 -3.6124999999999736
74,-3.7558333333333067,0,6.87375000000002 3.522083333333358 -2.9910416666666415 -3.918333333333308 -4.819999999999983 -3.00041666666664 -3.804166666666655 -11.069999999999979 -11.354374999999981 0.8570833333333544 4.65312500000002 5.7268750000000255 4.950416666666693 -2.4687499999999787 -0.6929166666666428 0.921666666666693 -0.15416666666664489 -1.2970833333333047 -3.6124999999999736 -7.566666666666642
75,1.1754166666666919,0,3.522083333333358 -2.9910416666666415 -3.918333333333308 -4.819999999999983 -3.00041666666664 -3.804166666666655 -11.069999999999979 -11.354374999999981 0.8570833333333544 4.65312500000002 5.7268750000000255 4.950416666666693 -2.4687499999999787 -0.6929166666666428 0.921666666666693 -0.15416666666664489 -1.2970833333333047 -3.6124999999999736 -7.566666666666642 -3.7558333333333067
